OrderDate,Sales,Profit
2368,2024-03-25,76.46,16.69
2369,2024-03-26,306.84,77.25
2370,2024-03-26,162.31,37.53
2371,2024-03-26,259.01,64.3
2372,2024-03-27,184.19,41.7
2373,2024-03-27,206.41,52.53
2374,2024-03-27,226.61,53.46
2375,2024-03-28,122.82,28.29
2376,2024-03-28,195.15,45.03
2377,2024-03-29,170.66,43.98
2378,2024-03-29,126.45,29.23
2379,2024-03-30,83.76,17.8
2380,2024-03-30,191.13,42.73
2381,2024-03-31,189.94,50.1
2382,2024-03-31,174.12,42.68
2383,2024-03-31,139.31,32.56
2384,2024-03-31,154.95,37.28
2385,2024-03-31,162.96,37.25
2386,2024-04-01,184.96,49.15
2387,2024-04-01,251.92,62
2388,2024-04-01,184.7,45.02
2389,2024-04-01,198.42,51.12
2390,2024-04-02,207.03,53.72
2391,2024-04-02,145.39,37.81
2392,2024-04-02,150.27,35.85
2393,2024-04-02,206.24,48.43
2394,2024-04-02,193.54,46.83
2395,2024-04-03,142.75,35.33
2396,2024-04-03,187.07,46.05
2397,2024-04-03,237.23,61.15
2398,2024-04-03,175.99,45.3
2399,2024-04-04,170.85,41.82
2400,2024-04-04,209.09,53.12
2401,2024-04-04,236.68,59.14
2402,2024-04-04,143.36,35.88
2403,2024-04-04,235.8,59.46
2404,2024-04-05,208.27,55.43
2405,2024-04-06,200.23,49.69
2406,2024-04-07,239.19,58.49
2407,2024-04-07,164.89,38.33
2408,2024-04-07,139.06,34.71
2409,2024-04-08,179.83,48.72
2410,2024-04-08,161.08,41.04
2411,2024-04-08,196.57,48.59
2412,2024-04-09,196.15,51.38
2413,2024-04-09,87.78,18.82
2414,2024-04-09,120.36,27.32
2415,2024-04-09,169.69,45.56
2416,2024-04-10,77.29,19.09
2417,2024-04-10,154.77,40.72
2418,2024-04-11,105.73,26.41
2419,2024-04-12,197.12,51.26
2420,2024-04-12,195.23,53.95
2421,2024-04-12,96.06,26.5
2422,2024-04-12,183.17,43.59
2423,2024-04-13,139.86,34.08
2424,2024-04-13,409,100.64
2425,2024-04-13,123.27,29.25
2426,2024-04-14,168.55,44.02
2427,2024-04-14,183.25,46.45
2428,2024-04-14,114.87,31.8
2429,2024-04-14,182.22,47.57
2430,2024-04-14,94.39,22.53
2431,2024-04-15,187.04,47.69
2432,2024-04-15,274.82,71.72
2433,2024-04-15,218.5,54.92
2434,2024-04-16,215.59,53.15
2435,2024-04-16,419.02,102.62
2436,2024-04-16,182.9,47.65
2437,2024-04-16,77.28,21.79
2438,2024-04-16,168.59,41.83
2439,2024-04-17,149.57,38.26
2440,2024-04-17,168.61,43.44
2441,2024-04-17,146.46,34.62
2442,2024-04-18,109.61,30.58
2443,2024-04-18,175.05,40.88
2444,2024-04-18,170.66,43.53
2445,2024-04-18,168.78,43.33
2446,2024-04-18,164.75,42.06
2447,2024-04-19,178.73,44.9
2448,2024-04-19,123.39,31.04
2449,2024-04-19,110.07,26.02
2450,2024-04-19,144.99,35.56
2451,2024-04-19,163.36,40.47
2452,2024-04-20,222.3,50.85
2453,2024-04-21,182.53,46.24
2454,2024-04-21,102.49,26.14
2455,2024-04-22,152.1,36.78
2456,2024-04-22,144.66,38.65
2457,2024-04-22,222.94,52.92
2458,2024-04-22,166.12,41.31
2459,2024-04-23,225.77,59.09
2460,2024-04-23,205.87,53.66
2461,2024-04-24,110.3,32.89
2462,2024-04-25,261.69,67.29
2463,2024-04-25,152.68,38.17
2464,2024-04-25,246.29,59.61
2465,2024-04-25,195.29,52.02
2466,2024-04-26,205.32,49.21
2467,2024-04-26,194.29,48.48
2468,2024-04-26,122.9,31.21
2469,2024-04-26,211.44,52.87
2470,2024-04-27,216.45,54.41
2471,2024-04-27,127.75,32.8
2472,2024-04-27,127.27,32.09
2473,2024-04-28,243.01,59.72
2474,2024-04-28,219.2,51.65
2475,2024-04-29,286.01,71.43
2476,2024-04-30,185.32,47.16
2477,2024-05-01,309.03,77.56
2478,2024-05-01,136.21,36.54
2479,2024-05-02,275.06,71.57
2480,2024-05-02,160.1,38.41
2481,2024-05-02,152.78,40.02
2482,2024-05-03,152.89,36.95
2483,2024-05-03,128.08,34.68
2484,2024-05-03,153.14,40.06
2485,2024-05-04,155.5,37.98
2486,2024-05-04,161.89,36.67
2487,2024-05-05,148.82,40.38
2488,2024-05-05,197.13,49.05
2489,2024-05-05,271.41,66.67
2490,2024-05-05,122.35,29.37
2491,2024-05-05,199.35,53.15
2492,2024-05-06,167.33,47.51
2493,2024-05-07,195.42,49.93
2494,2024-05-07,129.82,31.54
2495,2024-05-07,105.11,28.64
2496,2024-05-08,199.61,51.12
2497,2024-05-08,142.38,37.05
2498,2024-05-08,213.21,54.36
2499,2024-05-09,101.84,25.5
2500,2024-05-09,212.93,57.28
2501,2024-05-10,161.32,40.09
2502,2024-05-10,355.68,91.5
2503,2024-05-10,136.85,34.4
2504,2024-05-10,273.59,72.21
2505,2024-05-10,239.9,57.42
2506,2024-05-11,147.82,37.54
2507,2024-05-11,168.05,44.24
2508,2024-05-11,148.84,37.64
2509,2024-05-11,182.77,46.08
2510,2024-05-12,185.36,46.3
2511,2024-05-12,132.45,35.27
2512,2024-05-12,206.59,55.16
2513,2024-05-12,254.84,62.28
2514,2024-05-12,268.61,68.28
2515,2024-05-13,128.47,36.37
2516,2024-05-13,174.14,41.77
2517,2024-05-13,150.45,38.91
2518,2024-05-13,181.45,46.04
2519,2024-05-13,184.46,48.26
2520,2024-05-14,139.44,33.46
2521,2024-05-14,175.22,44.52
2522,2024-05-14,242.56,58.29
2523,2024-05-15,170.05,41.92
2524,2024-05-16,159.2,39.63
2525,2024-05-16,211.63,49.84
2526,2024-05-16,189.29,50.15
2527,2024-05-17,203.65,50.48
2528,2024-05-17,220.13,54.72
2529,2024-05-18,163.51,39.87
2530,2024-05-18,161.76,40.49
2531,2024-05-18,130.53,32.31
2532,2024-05-18,239.29,58.3
2533,2024-05-19,229.48,54.44
2534,2024-05-19,166.2,43.22
2535,2024-05-20,177.96,46.67
2536,2024-05-20,158.37,40.43
2537,2024-05-20,154.26,40.42
2538,2024-05-20,221.26,52.14
2539,2024-05-20,164.69,39.75
2540,2024-05-21,138.79,35.02
2541,2024-05-21,140.31,34.54
2542,2024-05-21,201.17,48.88
2543,2024-05-21,109.93,25.34
2544,2024-05-21,197.08,48.84
2545,2024-05-22,119.1,29.77
2546,2024-05-22,157.62,36.92
2547,2024-05-23,123.88,32.36
2548,2024-05-23,309.04,76.2
2549,2024-05-24,220.05,57.73
2550,2024-05-24,196.79,47.19
2551,2024-05-25,236.07,58.94
2552,2024-05-26,266.52,69.74
2553,2024-05-26,114.48,28.26
2554,2024-05-26,143.29,37.03
2555,2024-05-26,227.86,54.85
2556,2024-05-27,158.21,41.03
2557,2024-05-27,206.12,52.32
2558,2024-05-27,207.02,52.75
2559,2024-05-27,185.49,46.46
2560,2024-05-28,312.75,75.9
2561,2024-05-28,183.16,42.24
2562,2024-05-29,176.27,45.79
2563,2024-05-29,219.03,57.52
2564,2024-05-29,189.51,48.99
2565,2024-05-29,113.42,28.39
2566,2024-05-29,182.82,43.42
2567,2024-05-30,128.61,31.53
2568,2024-05-31,194.62,49.22
2569,2024-06-01,155.51,43.46
2570,2024-06-02,100.16,24.36
2571,2024-06-02,495.47,125.46
2572,2024-06-02,514.48,129.04
2573,2024-06-02,268.47,64.77
2574,2024-06-02,217.71,55.46
2575,2024-06-03,224.8,54.63
2576,2024-06-03,209.32,54.01
2577,2024-06-03,88.03,23.61
2578,2024-06-03,199.81,50.25
2579,2024-06-04,232.84,58.21
2580,2024-06-04,121.77,31.01
2581,2024-06-04,150.45,39.8
2582,2024-06-05,125.5,35.63
2583,2024-06-06,205.59,49.61
2584,2024-06-06,182.93,44.14
2585,2024-06-06,251.63,66.74
2586,2024-06-07,176.21,44.2
2587,2024-06-07,224.88,55.29
2588,2024-06-07,160.82,41.53
2589,2024-06-07,201.55,54.67
2590,2024-06-08,126.89,30.99
2591,2024-06-08,126.63,32.63
2592,2024-06-08,160.75,41.53
2593,2024-06-08,207.07,51.5
2594,2024-06-08,257.61,67.1
2595,2024-06-09,147.58,37.21
2596,2024-06-09,157.78,37.35
2597,2024-06-09,159.61,41.43
2598,2024-06-10,252.68,64.96
2599,2024-06-10,226.78,57.59
2600,2024-06-10,160.66,41.34
2601,2024-06-10,172.19,45.2
2602,2024-06-11,251.99,63.52
2603,2024-06-11,210.32,52.26
2604,2024-06-11,325.11,77.35
2605,2024-06-12,162.7,41.88
2606,2024-06-12,174.67,42.41
2607,2024-06-12,162.67,41.08
2608,2024-06-12,174.99,42.62
2609,2024-06-12,310.63,74.85
2610,2024-06-13,175.14,39.09
2611,2024-06-13,116.49,29.28
2612,2024-06-13,135.59,36.35
2613,2024-06-13,300.91,75.19
2614,2024-06-13,150.21,39.5
2615,2024-06-14,141.82,39.15
2616,2024-06-14,220.57,53.55
2617,2024-06-14,162.84,40.38
2618,2024-06-14,297.57,73.24
2619,2024-06-14,178.82,44.69
2620,2024-06-15,268.66,65.53
2621,2024-06-15,181.14,43.31
2622,2024-06-15,131.5,32.19
2623,2024-06-16,215.44,56.08
2624,2024-06-16,106.21,25.11
2625,2024-06-16,171.96,41.96
2626,2024-06-16,92.81,22.36
2627,2024-06-17,232.49,55.52
2628,2024-06-18,309.04,75.78
2629,2024-06-18,188.48,45.36
2630,2024-06-18,216.43,51.53
2631,2024-06-19,194.22,48.83
2632,2024-06-19,293.32,72.74
2633,2024-06-20,121.94,29.56
2634,2024-06-21,92.93,26.18
2635,2024-06-21,217.42,53.41
2636,2024-06-21,248.42,61.08
2637,2024-06-21,131.59,29.47
2638,2024-06-22,197.82,51.27
2639,2024-06-22,194.42,49.14
2640,2024-06-22,140.21,35.23
2641,2024-06-22,182.57,46.82
2642,2024-06-22,152.62,39.18
2643,2024-06-23,178.75,43.1
2644,2024-06-23,198,52.52
2645,2024-06-23,161.5,39.37
2646,2024-06-23,212.51,51.68
2647,2024-06-23,450.9,111.24
2648,2024-06-24,224.48,52.57
2649,2024-06-24,208.26,53.28
2650,2024-06-24,285.98,70.41
2651,2024-06-25,125.52,32.45
2652,2024-06-25,216.41,50.75
2653,2024-06-25,300.93,74.26
2654,2024-06-26,190.18,48
2655,2024-06-26,168.38,40.37
2656,2024-06-26,180.94,47.22
2657,2024-06-27,145.47,31.85
2658,2024-06-28,124.08,30.44
2659,2024-06-29,139.11,35.23
2660,2024-06-30,322.72,78.36
2661,2024-06-30,297.77,72.97
2662,2024-07-01,202.25,48.48
2663,2024-07-02,92.58,23.47
2664,2024-07-03,131.29,34.19
2665,2024-07-03,110.68,25.87
2666,2024-07-03,103.1,28.31
2667,2024-07-04,193.83,46.33
2668,2024-07-04,136.11,35.36
2669,2024-07-04,97.36,23.9
2670,2024-07-05,208.4,52.95
2671,2024-07-05,225.88,54.86
2672,2024-07-05,150.48,39.05
2673,2024-07-05,338.13,85.68
2674,2024-07-05,190.11,48.62
2675,2024-07-06,174.23,44.32
2676,2024-07-06,184.2,43.81
2677,2024-07-07,177.09,44.7
2678,2024-07-07,196.46,49.46
2679,2024-07-08,115.61,28.82
2680,2024-07-08,199.41,51.15
2681,2024-07-08,201.67,52.05
2682,2024-07-09,329.35,86.22
2683,2024-07-10,147.23,38.42
2684,2024-07-10,224.91,55.33
2685,2024-07-10,196.24,48.92
2686,2024-07-10,178.84,44.85
2687,2024-07-11,225.03,58.01
2688,2024-07-11,319.45,82
2689,2024-07-11,133.99,34.11
2690,2024-07-11,247.93,62.23
2691,2024-07-11,176.21,43.49
2692,2024-07-12,134.93,30.48
2693,2024-07-12,176.39,43.87
2694,2024-07-13,165.34,41.33
2695,2024-07-14,158.48,39.74
2696,2024-07-14,231.31,57.61
2697,2024-07-14,248.42,61.68
2698,2024-07-15,190.73,46
2699,2024-07-15,250.29,61.17
2700,2024-07-15,344.8,82.66
2701,2024-07-15,225.77,59.94
2702,2024-07-15,228.66,58.03
2703,2024-07-16,221.89,54.04
2704,2024-07-16,194.33,47.63
2705,2024-07-16,208.55,53.17
2706,2024-07-16,176.98,45.18
2707,2024-07-16,135.91,31.5
2708,2024-07-17,141.22,36.2
2709,2024-07-17,119.84,29.44
2710,2024-07-17,156.78,37.76
2711,2024-07-17,222.53,55.18
2712,2024-07-18,194.47,49.14
2713,2024-07-18,204.56,53.73
2714,2024-07-18,196.28,45.98
2715,2024-07-18,136.79,32.37
2716,2024-07-18,266.75,63.13
2717,2024-07-19,247.41,60.82
2718,2024-07-20,187.14,48.45
2719,2024-07-20,191.8,49.93
2720,2024-07-20,254.19,66.09
2721,2024-07-20,248.85,63.43
2722,2024-07-21,80.44,21.52
2723,2024-07-21,293.95,71.1
2724,2024-07-21,220.06,53.92
2725,2024-07-22,167.32,44.39
2726,2024-07-22,159.06,38.45
2727,2024-07-22,235.21,59.74
2728,2024-07-23,351.3,86.76
2729,2024-07-24,274.41,67.86
2730,2024-07-24,177.39,42.51
2731,2024-07-24,162.61,40.12
2732,2024-07-25,151.08,38.05
2733,2024-07-25,258.79,65.17
2734,2024-07-26,170.65,43.19
2735,2024-07-26,225.9,56.42
2736,2024-07-27,219.66,54.69
2737,2024-07-27,132.31,35.43
2738,2024-07-27,218.39,54.67
2739,2024-07-27,164.47,41.45
2740,2024-07-27,169.78,45.31
2741,2024-07-28,261.98,64.19
2742,2024-07-28,148.22,35.28
2743,2024-07-29,343.81,88.23
2744,2024-07-29,169.89,47.53
2745,2024-07-30,199.22,50.05
2746,2024-07-30,208.96,54.6
2747,2024-07-30,199.4,48.31
2748,2024-07-30,158.46,38.66
2749,2024-07-31,240.6,62.32
2750,2024-07-31,365.07,89.05
2751,2024-07-31,206.09,49.55
2752,2024-08-01,151.89,41.74
2753,2024-08-02,204.71,47.98
2754,2024-08-02,190.91,49.46
2755,2024-08-02,289.16,74.8
2756,2024-08-02,156.83,41.92
2757,2024-08-03,188.79,47.43
2758,2024-08-04,277.24,69.88
2759,2024-08-04,219.7,55.76
2760,2024-08-05,291.26,73.64
2761,2024-08-06,125.8,31.48
2762,2024-08-06,166.13,40.47
2763,2024-08-07,167.52,42.42
2764,2024-08-07,199.18,51.63
2765,2024-08-08,142.38,36.2
2766,2024-08-09,174.72,43.82
2767,2024-08-09,119.53,29.89
2768,2024-08-09,247.65,59.19
2769,2024-08-09,182.52,47.43
2770,2024-08-09,221.34,55.97
2771,2024-08-10,200,50.94
2772,2024-08-10,246.44,62.22
2773,2024-08-10,233.65,58.63
2774,2024-08-11,121.44,31.68
2775,2024-08-11,142.33,37.37
2776,2024-08-11,157.85,34.7
2777,2024-08-11,120.82,31.42
2778,2024-08-12,110.94,30.04
2779,2024-08-12,277.41,68.5
2780,2024-08-12,201.93,52.19
2781,2024-08-12,199.22,52.92
2782,2024-08-12,190.28,50.43
2783,2024-08-13,152.55,35.21
2784,2024-08-14,242.86,55.06
2785,2024-08-15,227.88,57.23
2786,2024-08-16,203.83,51.99
2787,2024-08-17,234.96,59.67
2788,2024-08-17,287.8,73.67
2789,2024-08-17,133.99,30.68
2790,2024-08-17,256.44,63.1
2791,2024-08-18,278.6,71.21
2792,2024-08-18,199.9,48.33
2793,2024-08-18,195.03,50.91
2794,2024-08-19,244.52,61.89
2795,2024-08-19,142.1,39.82
2796,2024-08-19,225.81,56.95
2797,2024-08-19,216.42,54.17
2798,2024-08-19,237.47,60.54
2799,2024-08-20,210.86,49.73
2800,2024-08-21,210.61,54.66
2801,2024-08-21,191.08,49.19
2802,2024-08-21,247.68,65.84
2803,2024-08-21,165.92,45.01
2804,2024-08-22,273.01,68.57
2805,2024-08-23,155.12,39.63
2806,2024-08-23,227.8,55.75
2807,2024-08-23,216.19,56.98
2808,2024-08-24,437.88,109.62
2809,2024-08-24,211.14,50.62
2810,2024-08-24,144.16,38.31
2811,2024-08-24,175.47,45.96
2812,2024-08-24,168.95,44.05
2813,2024-08-25,269.55,69.31
2814,2024-08-25,142.16,37.03
2815,2024-08-25,177.37,46.41
2816,2024-08-26,282.56,71.11
2817,2024-08-26,186.83,50.12
2818,2024-08-26,227.53,57.7
2819,2024-08-26,239.16,62.21
2820,2024-08-26,211.24,51.59
2821,2024-08-27,243.25,57.77
2822,2024-08-27,194.34,49.53
2823,2024-08-27,290.18,71.09
2824,2024-08-28,351.45,82.83
2825,2024-08-28,149.08,38.04
2826,2024-08-28,348.71,88.71
2827,2024-08-28,133.24,35.43
2828,2024-08-28,242.13,58.66
2829,2024-08-29,399.22,99.22
2830,2024-08-29,198.4,53.13
2831,2024-08-29,197.56,50.55
2832,2024-08-29,294.48,72.96
2833,2024-08-30,148.83,40.17
2834,2024-08-30,181.08,45.84
2835,2024-08-30,200.11,48.48
2836,2024-08-30,231.28,56.04
2837,2024-08-31,130.54,33
2838,2024-08-31,192.5,49.86
2839,2024-08-31,270.49,68.89
2840,2024-08-31,224.95,57.53
2841,2024-09-01,195.08,46.85
2842,2024-09-01,226.67,57.74
2843,2024-09-01,162.4,42.2
2844,2024-09-02,205.65,48.16
2845,2024-09-02,148.58,41.02
2846,2024-09-03,335.18,85.09
2847,2024-09-03,237.01,60.09
2848,2024-09-04,228.7,56.61
2849,2024-09-04,118.72,28.74
2850,2024-09-05,151.13,35.75
2851,2024-09-05,218.44,53.9
2852,2024-09-05,190.26,48.09
2853,2024-09-05,270.34,66.22
2854,2024-09-05,293.38,72.38
2855,2024-09-06,156.02,36.29
2856,2024-09-06,204.38,49.42
2857,2024-09-07,371.91,94.78
2858,2024-09-07,264.76,62.54
2859,2024-09-07,289.22,72.31
2860,2024-09-08,170.94,41.69
2861,2024-09-08,290.55,72.69
2862,2024-09-09,132.91,35.23
2863,2024-09-09,198.63,49.01
2864,2024-09-09,182.24,45.05
2865,2024-09-09,331.71,82.15
2866,2024-09-10,196.56,47.99
2867,2024-09-10,194.5,49.81
2868,2024-09-10,176.03,43.92
2869,2024-09-10,224.44,55.42
2870,2024-09-10,253.31,62.99
2871,2024-09-11,137.83,34.46
2872,2024-09-11,210.6,55.35
2873,2024-09-11,341.14,82.49
2874,2024-09-11,191.79,48.22
2875,2024-09-12,169.31,40.77
2876,2024-09-12,260.98,65.44
2877,2024-09-13,261.33,65.76
2878,2024-09-14,144.28,37.93
2879,2024-09-14,363.63,90.33
2880,2024-09-14,231.89,56.43
2881,2024-09-15,362.85,92.88
2882,2024-09-15,160.34,37.25
2883,2024-09-15,227.18,61.28
2884,2024-09-15,205.71,48.51
2885,2024-09-16,388.61,99.05
2886,2024-09-16,175.03,47.01
2887,2024-09-17,277.5,65.69
2888,2024-09-17,159.16,36.49
2889,2024-09-18,241.05,62.96
2890,2024-09-18,312.3,76.73
2891,2024-09-18,410.73,103.3
2892,2024-09-19,176.13,52.69
2893,2024-09-20,204.16,50.74
2894,2024-09-20,273.1,68.55
2895,2024-09-20,118.15,26.58
2896,2024-09-20,143.79,36.96
2897,2024-09-20,228.48,53.85
2898,2024-09-21,180.14,46.59
2899,2024-09-22,277.38,65.98
2900,2024-09-22,284.59,68.74
2901,2024-09-22,584.64,144.44
2902,2024-09-23,167.63,43.4
2903,2024-09-23,166.73,44.52
2904,2024-09-24,194.31,50.75
2905,2024-09-24,195.76,45.91
2906,2024-09-25,295.83,73.28
2907,2024-09-25,157.48,38.11
2908,2024-09-26,207.94,49.16
2909,2024-09-26,255.72,63.91
2910,2024-09-26,309.05,78.85
2911,2024-09-27,190.63,48.38
2912,2024-09-27,198.03,52.62
2913,2024-09-27,318.39,79.56
2914,2024-09-27,161.46,39.55
2915,2024-09-27,126.86,32.07
2916,2024-09-28,246.16,60.64
2917,2024-09-28,152.28,38.45
2918,2024-09-29,205.67,50.94
2919,2024-09-29,166.25,41.81
2920,2024-09-29,208.26,50.45
2921,2024-09-29,177.7,44.89
2922,2024-09-30,314.86,81.36
2923,2024-09-30,190.91,43.69
2924,2024-10-01,391.26,96.14
2925,2024-10-02,329.24,82.35
2926,2024-10-02,175.24,41.85
2927,2024-10-03,109.2,29.15
2928,2024-10-03,171.19,42.46
2929,2024-10-03,239.9,60.91
2930,2024-10-04,251.99,63.14
2931,2024-10-04,292.87,69.46
2932,2024-10-04,209.62,49.3
2933,2024-10-04,298.12,75.1
2934,2024-10-05,206.32,51.3
2935,2024-10-06,254.44,65.44
2936,2024-10-06,235.56,60.75
2937,2024-10-06,317.74,75.89
2938,2024-10-07,223.36,55.56
2939,2024-10-07,177.8,45.56
2940,2024-10-07,531.84,134.39
2941,2024-10-08,156.6,40.66
2942,2024-10-08,241.18,61.37
2943,2024-10-09,177.05,48.19
2944,2024-10-09,264.14,63.17
2945,2024-10-10,287.1,69.07
2946,2024-10-10,309.36,75.27
2947,2024-10-10,128.66,34.15
2948,2024-10-10,309.7,81.13
2949,2024-10-10,436.44,109.16
2950,2024-10-11,209.2,50.4
2951,2024-10-11,163.16,38.57
2952,2024-10-11,157.39,41.09
2953,2024-10-12,158.43,40.24
2954,2024-10-12,277.65,70.05
2955,2024-10-12,250.54,58.28
2956,2024-10-13,107.05,22.57
2957,2024-10-13,344.62,86.7
2958,2024-10-14,350.34,91.66
2959,2024-10-14,177.04,44.19
2960,2024-10-14,347.57,88.13
2961,2024-10-14,244.32,61.52
2962,2024-10-15,143.04,32.82
2963,2024-10-15,195.26,51.28
2964,2024-10-15,221.75,58
2965,2024-10-16,177.47,47.8
2966,2024-10-16,121.44,27.52
2967,2024-10-16,172.2,41.39
2968,2024-10-17,153.68,43.08
2969,2024-10-17,229.89,53.78
2970,2024-10-18,234.22,57.69
2971,2024-10-18,197.4,50.76
2972,2024-10-18,326.94,82.32
2973,2024-10-18,206.61,52.24
2974,2024-10-18,280.99,68.59
2975,2024-10-19,254.57,65.32
2976,2024-10-19,291.98,70.09
2977,2024-10-19,273.55,67.29
2978,2024-10-19,216.45,53.66
2979,2024-10-19,176.48,42.33
2980,2024-10-20,229.27,59.08
2981,2024-10-20,178.74,44.62
2982,2024-10-20,315.19,80.29
2983,2024-10-20,268.04,67.29
2984,2024-10-20,414.61,102.84
2985,2024-10-21,217.93,56.09
2986,2024-10-21,212.97,57.29
2987,2024-10-22,246.47,63.12
2988,2024-10-23,215.37,55.63
2989,2024-10-23,169.68,42.37
2990,2024-10-24,154.79,41.18
2991,2024-10-24,179.6,45.19
2992,2024-10-24,159.99,40.73
2993,2024-10-25,268.73,67.69
2994,2024-10-25,222.87,54.72
2995,2024-10-26,211.17,54.09
2996,2024-10-26,237.45,56.38
2997,2024-10-26,260.93,64.7
2998,2024-10-26,156.28,36.63
2999,2024-10-27,334.45,80.8
3000,2024-10-27,220.14,55.69
3001,2024-10-28,294.59,70.81
3002,2024-10-28,308.8,77.05
3003,2024-10-29,243.96,60.41
3004,2024-10-29,245.68,58.4
3005,2024-10-29,225.18,52.82
3006,2024-10-29,230.33,58.53
3007,2024-10-29,391.37,98.66
3008,2024-10-30,143.86,35.2
3009,2024-10-30,347.68,85.65
3010,2024-10-30,180.51,42.2
3011,2024-10-30,199.81,48.06
3012,2024-10-31,157.25,36.27
3013,2024-10-31,335.76,86.71
3014,2024-11-01,302.44,71.83
3015,2024-11-02,227.95,54.04
3016,2024-11-02,162.77,41.78
3017,2024-11-02,291.68,69.59
3018,2024-11-02,246.55,63.81
3019,2024-11-03,228.03,57.41
3020,2024-11-03,172.65,46.08
3021,2024-11-03,207.36,51.69
3022,2024-11-03,234.52,59.23
3023,2024-11-03,181.19,46.38
3024,2024-11-04,239.1,60.26
3025,2024-11-05,236.77,59.66
3026,2024-11-05,172.34,43.76
3027,2024-11-05,304.53,75.11
3028,2024-11-05,268.18,66.49
3029,2024-11-06,195.28,52.18
3030,2024-11-06,257.01,64.97
3031,2024-11-07,161.45,41.69
3032,2024-11-07,275.26,68.04
3033,2024-11-07,329.23,84.29
3034,2024-11-07,163.56,42.24
3035,2024-11-08,177.8,44.05
3036,2024-11-08,284.87,71.79
3037,2024-11-08,216.76,52.87
3038,2024-11-08,196.57,50.97
3039,2024-11-09,256.27,63.1
3040,2024-11-09,269.41,68.63
3041,2024-11-09,190.17,50.64
3042,2024-11-10,137,38.17
3043,2024-11-10,274.82,66.98
3044,2024-11-11,302.26,74.27
3045,2024-11-11,255.99,65.01
3046,2024-11-12,171.39,41.61
3047,2024-11-12,268.95,65.9
3048,2024-11-12,259.61,68.93
3049,2024-11-12,231.19,61.69
3050,2024-11-12,299.09,76.19
3051,2024-11-13,308.28,79.84
3052,2024-11-14,176.14,42.74
3053,2024-11-15,130.32,32.64
3054,2024-11-15,152.2,39.9
3055,2024-11-15,207.09,54.29
3056,2024-11-15,414.35,101.79
3057,2024-11-16,197.23,46.6
3058,2024-11-16,165.64,46.3
3059,2024-11-17,284.86,75.94
3060,2024-11-18,308.5,80.1
3061,2024-11-19,286.21,73.42
3062,2024-11-19,138.87,31.91
3063,2024-11-19,177.8,47.09
3064,2024-11-20,261.76,64.8
3065,2024-11-20,141.74,35.7
3066,2024-11-20,226.22,51.28
3067,2024-11-20,192.25,50.54
3068,2024-11-21,319.81,80.41
3069,2024-11-21,209.95,50.33
3070,2024-11-21,173.22,43.16
3071,2024-11-21,190.13,44.86
3072,2024-11-21,225.55,55.24
3073,2024-11-22,265.38,67.79
3074,2024-11-23,398.9,100.46
3075,2024-11-23,229.93,58.89
3076,2024-11-23,155.09,38.01
3077,2024-11-23,615.42,157.76
3078,2024-11-23,264.86,64
3079,2024-11-24,235.82,60.87
3080,2024-11-25,486.28,122.65
3081,2024-11-26,273.23,67.24
3082,2024-11-26,258.47,66.04
3083,2024-11-27,228.65,61.96
3084,2024-11-27,215.59,52.9
3085,2024-11-27,339.85,82.53
3086,2024-11-28,297.86,72.39
3087,2024-11-29,290.21,72.76
3088,2024-11-29,218.31,52.9
3089,2024-11-30,176.8,42
3090,2024-11-30,170.04,41.06
3091,2024-11-30,295.18,75.75
3092,2024-11-30,243.21,61.45
3093,2024-11-30,136.83,28.81
3094,2024-12-01,385.24,96.07
3095,2024-12-01,298.78,73.93
3096,2024-12-01,216.36,53.2
3097,2024-12-02,408.94,100.57
3098,2024-12-02,261.94,68.25
3099,2024-12-02,156.61,37.2
3100,2024-12-03,277.95,69.65
3101,2024-12-04,209.97,54.64
3102,2024-12-04,329.25,83.26
3103,2024-12-05,158.3,39.56
3104,2024-12-05,306.52,74.4
3105,2024-12-05,322.5,77.14
3106,2024-12-05,242.65,59.17
3107,2024-12-06,280.72,71.85
3108,2024-12-07,190.57,46.63
3109,2024-12-07,228.16,56.63
3110,2024-12-07,237.24,59.3
3111,2024-12-07,334.43,86.04
3112,2024-12-07,265.2,64.92
3113,2024-12-08,291.6,71.62
3114,2024-12-08,199.49,51.75
3115,2024-12-08,203.94,50.56
3116,2024-12-09,189.98,48.84
3117,2024-12-09,318.66,80.15
3118,2024-12-09,251.76,66.84
3119,2024-12-09,261.79,66.85
3120,2024-12-09,234.25,57.47
3121,2024-12-10,189.82,47.03
3122,2024-12-10,286.28,73.45
3123,2024-12-10,290.86,73.13
3124,2024-12-11,284.28,67.69
3125,2024-12-12,264.86,66.5
3126,2024-12-12,297.37,76.26
3127,2024-12-12,271.12,65.73
3128,2024-12-12,233.72,60.02
3129,2024-12-13,189.42,45.3
3130,2024-12-13,157.41,39.93
3131,2024-12-14,165.37,42.39
3132,2024-12-14,319.24,76.19
3133,2024-12-14,240.85,59.89
3134,2024-12-14,220.01,54.97
3135,2024-12-15,303.6,73.57
3136,2024-12-15,217.93,54.19
3137,2024-12-15,377.4,94.39
3138,2024-12-15,319.76,77.89
3139,2024-12-15,180.3,46.12
3140,2024-12-16,287.42,70.34
3141,2024-12-17,179.88,42.63
3142,2024-12-17,304.77,78.3
3143,2024-12-17,239.64,59.53
3144,2024-12-18,202.12,53.44
3145,2024-12-18,245.97,58.78
