X0,X1,X2,X3,X4,X5,y
-2.8066,0.641,-0.2411,-5.3765,-0.401,1.3544,0
-1.0355,2.0774,3.7707,-0.3001,2.1052,0.142,0
-1.2748,-0.1861,1.3613,0.984,0.6991,0.0499,0
-4.7175,3.7263,1.7123,-3.7729,1.1052,-3.6674,1
-1.7604,-1.0443,-1.3895,-1.5234,-3.1664,-7.4623,2
6.0834,-1.904,0.693,-3.0371,-2.9945,-7.0565,2
-2.2842,-2.5509,-3.4708,-4.8221,-1.3546,4.3895,0
0.7899,2.3972,-0.0737,0.2277,-4.5133,6.0627,0
0.4999,-3.0647,4.0687,1.243,-1.3903,-4.6579,3
3.0324,1.1959,-0.1455,-4.1282,-1.9199,-0.6228,1
-2.5923,-1.4485,1.0687,-2.4499,5.3337,-0.8259,0
-5.6884,4.5091,-1.8096,-6.7832,-1.8619,6.1593,0
3.8809,0.8803,4.1219,1.9401,0.779,-5.0627,3
1.3354,-1.8483,-1.2456,-4.6395,-0.8239,-0.8366,0
5.0086,-5.5745,-0.7817,-5.5155,2.7245,-1.7577,2
-1.2858,-1.5569,-0.9751,-3.6379,1.6449,2.2232,0
0.684,-4.5378,5.1984,-2.1204,-2.0527,-1.4968,2
1.6785,3.1577,-1.3133,2.8662,0.924,0.1484,1
-0.2842,1.499,5.8258,2.3885,0.1229,3.7048,1
2.5783,-1.6724,0.3626,-0.8007,6.4964,0.6102,1
-1.0599,-1.6479,4.681,2.7768,-4.2208,-3.34,3
1.9798,-1.6899,2.1733,8.1151,2.5139,0.4051,1
4.6789,-1.2082,3.1484,-0.1154,0.0584,-6.9353,3
-0.9721,3.2832,0.7219,-1.4682,-0.3791,-1.0311,1
0.3083,-4.0532,-2.7796,-6.3248,-2.1057,-3.9422,2
0.0965,-4.7498,-1.2644,-4.6312,3.3298,-4.3617,2
3.5419,-2.4523,3.4861,-6.8412,2.1569,-1.4955,2
-3.7345,-3.4627,-2.3038,-1.081,-0.1447,2.5133,0
1.1315,-1.1368,-1.6485,-2.1775,-3.061,2.1409,0
-3.3054,2.1579,-1.4452,1.1183,0.8401,1.8509,1
-1.3707,1.7298,1.4105,0.3542,-0.7678,0.1607,1
0.0893,-3.5824,-5.7481,-1.6035,2.7963,-2.5825,2
-3.8942,2.2374,1.6928,-1.6294,1.6108,2.7516,0
-0.9709,2.9635,2.2529,-2.1061,-0.4386,-4.9958,3
-5.1518,5.4563,-0.0785,1.2009,1.417,-2.6503,0
1.5639,-2.5498,1.8219,-1.141,-7.3773,-5.3202,3
-1.0971,0.3798,-1.824,-0.8744,1.5318,2.5897,0
0.1005,6.0665,6.1523,-2.988,-1.1885,-1.4311,1
-3.7074,6.1413,0.053,0.56,-2.8741,0.4081,1
4.453,2.1678,-0.1593,-1.2877,1.3516,0.8409,3
3.0443,2.355,1.0668,-3.0527,-3.7518,-6.0227,3
-5.6295,-1.6128,5.6609,0.1063,-4.223,-2.446,3
2.5717,-4.6138,4.1558,-1.1885,-1.2675,-2.7923,3
-4.708,2.7348,-2.5506,-1.8807,0.9746,-0.2146,0
2.2469,1.7601,-0.9332,-1.3921,1.8831,-3.4386,1
-5.664,-4.2777,2.7173,0.5553,-0.5093,0.5233,2
2.4125,-7.0112,-2.9633,-4.8945,1.4221,-2.4812,2
-1.7012,-0.5022,2.551,-3.9956,2.5828,1.6554,0
2.9651,0.5766,-1.6771,0.7966,3.8424,-6.718,3
-1.228,1.5463,0.8348,-0.1129,-3.2211,-3.3771,3
0.0112,-6.1702,-0.7005,-2.4088,-3.8785,-0.2027,2
-2.3791,-0.9415,0.7148,-6.0012,0.845,4.8998,2
-0.5202,-2.0694,-0.3842,-1.3662,2.8443,-4.4898,3
-0.5698,1.3488,2.4496,-2.1795,-4.2057,-3.4803,3
-4.0683,-1.5635,-1.48,-0.0757,2.7768,4.6141,1
-2.7537,4.1486,5.2856,-3.2512,-2.7838,0.1161,0
-1.7729,2.9717,4.842,-0.5394,-4.2492,-5.2301,3
3.8417,0.4474,1.2762,-3.0397,4.51,2.7836,1
0.2213,-4.035,-0.1848,-3.2507,-3.5577,-2.2627,2
5.2194,0.5118,-3.2064,2.4329,-2.0526,1.9689,1
2.9093,-1.4465,0.5586,-6.4577,-6.7575,1.535,2
2.3074,-1.0845,1.2564,-3.2315,0.5788,-4.576,2
-2.7797,1.7639,-0.6628,1.7973,-3.2511,5.1685,0
-0.3636,-5.2895,0.2433,-7.0562,-1.9105,-7.3605,2
-0.6641,-2.3929,-3.2425,-4.8129,1.678,-0.5746,2
0.0955,-3.9088,-2.1264,-2.7995,1.3066,-1.2951,2
-0.783,-6.4354,-0.7901,-4.7282,0.2427,-3.2384,2
-1.82,-1.1466,3.6631,-5.5568,-0.7704,5.4076,0
-0.3278,1.6436,2.412,0.8948,-3.2472,0.8941,1
-6.446,1.8847,3.6849,1.2231,-0.3221,-2.5981,3
3.7701,-6.501,-2.3787,-3.789,0.2702,3.7326,2
-5.4105,2.9003,-2.2346,1.3478,-0.4681,-2.5386,1
-1.1647,1.5857,1.337,-1.1932,0.6504,-4.4313,1
-4.8157,0.1343,0.6226,0.168,1.2338,1.6652,1
-0.9795,3.7953,8.5509,-2.7011,8.1383,-2.5213,0
0.196,-2.279,3.786,-9.3391,-1.6723,-0.9892,0
-5.0071,-1.1377,-0.0354,1.5871,-4.1091,0.5741,0
0.8238,3.8936,-3.4005,-0.7703,-0.7693,-4.6431,1
4.4096,0.3712,-0.3205,-4.0781,-0.2126,4.6273,0
-0.6508,5.0914,-1.7832,0.2549,-2.8117,-6.1134,1
0.0286,0.2279,-3.1782,-1.796,0.214,2.1635,1
-0.5024,-1.4574,1.0368,1.9151,3.5024,-3.7554,1
0.4324,-1.5746,1.6051,0.0259,-2.3892,1.7913,3
-4.9851,-0.45,1.4499,-2.8854,4.6475,-3.7112,1
1.4853,-6.9726,0.2177,-8.7356,3.3061,-0.7767,2
0.2577,3.9625,0.2237,-2.9785,2.1726,-0.0318,3
-2.6129,-3.6974,3.4058,-0.3905,-4.9825,3.0823,0
1.6237,-4.485,5.4404,-0.1611,-1.2229,-4.1363,3
-0.5896,-3.8814,9.5068,-0.2606,-1.0889,-1.4129,3
0.5702,-2.88,-2.8178,-6.1524,-5.5047,2.4238,2
-0.273,-4.2313,-1.1868,-2.4652,-1.3794,-3.4422,2
-0.222,-2.5948,3.0625,-1.3953,-0.6874,-1.8831,2
0.1056,6.083,2.1211,-2.662,3.7825,1.4732,1
4.898,-2.3318,0.6592,-2.1607,2.0614,-0.9496,2
2.3398,2.8316,-4.4333,-6.1894,-0.0014,3.7152,1
-2.2065,-2.7505,-1.9437,-6.1248,0.8701,5.5409,2
-2.5108,0.2821,3.277,-3.0617,0.8424,3.11,0
-5.6318,-2.4419,3.1596,-2.5473,2.8825,1.575,0
-4.6493,6.3406,2.8641,0.527,2.6325,-2.3369,1
-1.7589,-3.0588,1.7756,-2.883,-3.0705,4.1327,0
1.8533,0.8685,3.4312,-2.4171,-1.9598,-7.7492,3
1.9474,2.9058,3.4572,3.6342,-1.4759,-0.3087,1
4.0459,-2.1959,3.1787,0.1774,-1.0169,-5.3707,3
-4.5163,0.5463,2.312,-2.2594,0.0379,5.8926,0
-4.0985,-1.3745,-0.2555,-0.0475,-2.3339,2.738,0
-1.4226,1.6729,-3.6239,-6.6908,1.4092,-1.0388,0
1.0624,2.9174,-3.3802,-1.6046,2.0661,2.212,1
6.6676,0.3579,3.5804,-1.5281,-3.5581,-4.8124,2
-0.7124,1.8503,-1.933,5.364,3.7055,-2.7661,1
5.2415,1.4347,3.712,-1.4411,0.916,0.8297,3
1.5641,0.7473,3.7765,1.2315,-1.3414,-2.2242,3
-4.1053,-4.2548,1.9758,-3.5242,4.0281,2.5481,0
1.6169,1.5849,1.792,-1.0137,-1.8137,-3.3728,2
-2.0849,-1.8608,3.0997,-0.717,2.1282,-2.9303,2
-9.6095,-2.6543,5.0737,-1.5945,1.0829,-3.9597,3
4.2179,1.0349,-1.6256,3.7649,6.2457,-0.6044,1
1.5022,-1.6857,5.2382,-4.0252,-2.4523,0.4504,0
1.8086,5.8864,2.6178,-0.7894,-2.3776,6.0881,0
0.7185,5.8171,-0.723,-5.8931,4.3739,3.8206,0
3.8885,-3.1004,-1.566,1.6295,-2.1979,-7.5927,3
-2.4771,-0.1461,3.5776,-2.2849,-2.116,6.2309,0
-2.5558,-7.6688,2.2657,-0.514,-2.3062,0.3083,2
-0.8067,-3.644,-0.9678,0.6751,0.1002,1.4799,0
0.7524,5.415,2.5747,-3.3133,0.3151,-3.1128,3
3.6973,3.473,2.2798,-3.1069,3.4162,-0.7676,0
0.3533,-3.5774,0.0751,-1.7591,1.1666,-6.6336,2
-3.959,4.2858,1.1118,-6.7888,-0.9986,4.0399,0
2.94,3.7267,-0.0103,-6.0008,2.4487,-0.1959,2
0.4338,-1.5998,-2.5379,1.143,1.8439,-3.2045,0
4.0582,0.9111,1.3092,-1.669,-1.8278,-2.4988,1
0.6353,2.3839,1.6617,-4.1306,-2.0036,-5.4259,3
2.2126,-5.3603,0.6622,-7.5768,-2.2515,1.151,2
1.7667,3.6289,3.5623,-1.1322,2.9367,-4.3856,1
-2.5475,2.8963,4.2167,-5.104,-2.582,3.2866,2
0.8825,-4.1076,1.9956,-2.206,1.4824,-4.5555,2
-3.7927,-2.1497,-9.8558,-8.4996,0.936,2.6058,0
1.4429,6.1425,-4.7788,-0.0734,4.6341,4.6558,1
-1.0107,-2.1792,-0.8415,-6.6721,-6.0761,-0.2491,0
0.6649,-3.826,0.1096,2.7753,3.2969,0.6736,1
-2.8384,1.4776,1.4921,-7.9901,2.2947,-1.019,0
-0.1303,5.8948,-1.0989,3.5802,0.6217,-0.7219,1
3.3987,-6.9259,0.8534,-1.9707,1.6807,-0.1479,2
-0.1168,-0.1434,-0.872,0.3234,3.6305,3.5316,1
4.0245,-4.4196,0.0873,-4.4463,-4.4271,-1.0342,2
4.9641,0.6589,3.2513,1.6368,0.3573,4.0728,0
1.0363,0.2542,-2.8022,-3.2739,7.2158,0.4454,1
-0.6934,4.6565,2.7204,2.1965,3.1271,-3.3366,1
-2.908,-3.5724,2.2831,0.6181,1.5042,-5.8124,3
4.1428,0.1506,-2.7029,-1.5815,2.5445,-1.7889,1
0.7589,-5.3665,-0.4338,-3.3027,-2.0913,-0.8248,2
-0.4162,-1.2831,7.5755,-4.9528,-3.6145,-5.1402,3
0.1343,-1.9029,7.3495,-3.6416,1.7117,2.8757,0
-3.259,-0.3187,1.0018,-3.9388,-3.3277,2.8471,0
-2.8779,-1.208,3.3213,-0.8383,-0.1793,-5.2594,3
0.8726,1.2042,-1.2445,-1.043,2.9477,-2.2247,1
-2.6542,5.3303,3.1255,2.5497,1.2291,-2.6502,1
2.7873,3.3834,4.8074,-2.0803,-1.8351,-2.0183,3
-1.0385,-1.7017,-3.4978,1.0183,-0.1518,2.2923,1
1.7564,-2.9007,1.8913,-6.0574,-3.2225,0.8421,2
-0.1013,-1.1669,0.875,-3.0117,3.5229,0.1758,0
-2.5161,4.7718,-2.4852,2.3089,2.8115,1.007,1
-0.6491,3.5228,-1.2874,-1.6589,0.2439,4.968,1
-1.8935,-1.9681,1.8239,-3.8876,-0.3264,-3.72,0
-1.7525,4.2311,1.8866,-4.179,3.7146,1.9862,0
-2.4902,1.3828,-0.1351,-5.4783,-4.9755,-0.7721,3
1.6075,-5.4651,1.1466,1.3843,0.6444,2.1171,2
1.812,-4.362,4.041,-1.701,0.0263,-1.6703,2
-2.2933,-1.8675,1.1296,-3.1163,-1.6626,1.1869,2
4.3264,0.4121,1.2906,-2.7177,4.9625,-6.8425,1
7.9191,-2.2757,2.774,0.9677,0.8429,-5.5414,3
-1.8101,9.2823,-1.9529,0.3688,4.444,-1.8621,1
-0.8078,-3.1417,-2.6807,-1.467,-3.4213,-2.4872,0
-2.6823,-2.083,3.6779,2.5066,2.0661,1.2364,0
3.5635,-3.8556,1.3414,-1.1883,-0.4047,-2.3315,2
-1.6573,-2.2749,-0.5114,-2.0832,2.6821,-2.325,0
0.4987,1.9766,1.4009,4.357,2.3844,4.1517,1
0.3576,-0.1644,4.9479,3.4224,-0.881,-3.8095,3
-4.4615,0.6043,-0.6304,0.2717,2.5597,3.0203,1
-1.9419,-1.9377,-2.4713,-1.0277,1.8714,-7.4251,2
2.9699,-3.8526,6.6338,0.6017,-1.391,-1.2541,3
-5.8543,3.1745,-5.7402,0.7946,2.4924,0.5147,1
5.8145,0.0852,1.992,-1.6152,-0.337,4.7912,1
-2.678,3.8049,-4.0227,-0.1489,0.1446,2.3794,0
1.207,0.9192,1.439,-1.5954,-2.0677,1.5399,2
1.9008,1.7906,4.834,-1.8763,-3.7064,1.8531,0
-1.0168,-1.0111,-1.7677,-1.2355,1.0195,1.0166,1
2.8577,2.3147,-0.6467,-1.1694,1.8014,2.7078,1
0.6658,0.04,-2.7363,-0.2886,3.7729,1.654,0
0.8572,-1.9457,0.3973,2.3365,-2.8336,-2.9438,3
-0.846,0.6205,1.959,1.79,-0.0203,-4.4212,3
-1.607,-3.4509,-6.8416,-1.7146,0.5459,3.263,0
0.7212,-4.79,2.5915,-3.4028,2.5806,1.8441,2
-2.722,-1.236,0.4451,-0.1591,6.1228,-2.6741,0
2.8935,0.0788,1.5122,-0.1726,-0.807,-0.2505,0
-2.7945,2.6009,0.2993,0.5244,-0.6968,0.2048,0
-0.443,-1.6171,4.1694,2.0938,6.2514,-0.6589,1
-2.6941,-2.0757,1.7726,4.3786,-3.873,-4.5194,3
3.5558,0.3353,2.832,0.7004,-3.0467,2.0278,2
-2.7855,2.6689,4.695,-4.9339,1.2462,0.7908,0
2.9614,1.3992,-1.4485,-4.1425,0.1669,3.0628,0
-3.7051,-1.4349,-0.0172,1.034,-3.0278,-3.9911,1
-4.4505,4.6422,1.8184,0.891,-0.1051,-0.9325,0
1.0682,2.6943,-5.3358,-7.3844,-1.2932,1.649,0
-0.6487,-0.627,5.1735,-1.6328,2.4626,-4.2699,3
2.5749,-0.6686,-5.722,-3.9907,-0.4082,-0.9831,2
-2.855,0.0704,-0.2632,-4.2699,0.724,0.2189,0
-0.9624,-7.5508,0.0798,-5.0422,4.3485,-0.8352,2
-3.2121,-0.781,-1.4237,4.0563,3.3776,-3.1584,1
-3.4937,-2.7934,-5.1204,0.6483,-0.0661,0.7453,1
1.3412,0.8791,-4.5569,-0.582,0.4137,-1.7286,1
0.1715,-1.3696,5.7677,2.4469,-6.6941,-4.3039,3
1.4442,2.9212,1.5553,1.043,-1.8067,-2.1618,3
0.052,-1.272,2.219,-2.9175,0.0228,-3.4255,2
-0.1147,3.5227,4.6989,4.2416,2.1857,2.3853,1
0.85,-4.0428,7.6468,0.3883,-5.6668,-3.5404,3
-4.6624,-1.4597,-0.065,-7.6664,2.299,0.5371,0
-4.2128,-4.6401,-5.2641,-2.7348,-0.6856,2.9214,0
0.1943,-0.1062,-0.3578,3.7575,1.9242,1.3863,0
8.5282,-3.6233,3.5584,1.6296,-2.5597,-3.4421,2
4.7983,-0.3698,1.0179,3.136,-6.6751,-5.4783,3
-2.4636,1.0182,-1.9921,-5.348,0.2845,3.2018,0
0.6213,-6.1946,-0.7176,1.1733,0.7047,-1.2394,2
-0.1214,3.2723,-0.665,1.535,1.4198,-1.8085,1
-0.6867,2.3502,2.8285,2.0083,0.8777,-1.0134,0
0.6329,-1.3818,3.2314,-4.6795,3.426,-1.4872,2
1.8635,-0.244,-1.9611,-1.4685,2.7705,0.2663,1
-7.376,1.5917,-0.7516,-0.0272,2.4548,0.4458,1
-1.5434,2.7001,1.0032,0.1484,-2.5718,-6.4555,3
2.5685,2.7822,4.4498,3.2263,-0.0702,-8.0253,3
3.1074,-0.8797,4.0227,0.1193,-3.7667,-4.883,3
-4.4963,-3.9571,-4.5795,-0.068,4.4223,-0.5983,0
1.2227,-1.9284,2.4672,-4.0297,-0.1585,2.9195,2
-1.2753,0.4823,-2.3591,1.1541,-3.0817,-1.6294,1
-3.0611,-2.0035,1.2762,-4.6252,-2.2194,2.5023,0
1.9534,0.9185,1.1476,-5.6389,-2.228,-1.5987,2
-0.2899,-2.4472,-4.8531,-1.892,-2.4588,-4.0766,2
0.1403,2.0107,2.6657,-2.5277,-4.7687,-1.7384,3
2.6348,-4.5116,-1.5059,-6.8934,3.2422,-1.6129,2
2.686,-6.8437,1.5583,-3.299,-2.4042,3.4449,2
4.7943,3.3348,5.7772,-4.3225,-0.612,-8.5289,3
1.2093,1.1438,1.5678,0.5157,3.5314,3.1899,0
0.0565,1.4719,-3.0787,-5.0301,-3.2177,1.3087,0
-0.5549,-0.173,0.4711,-4.6713,0.5063,3.8142,0
-3.3911,1.3334,1.9536,4.7497,0.1856,2.0788,1
1.0329,0.197,0.9492,-1.014,-0.3178,-0.1831,1
-1.1936,0.5763,2.2499,-0.2751,-2.1149,4.0558,1
3.5784,-5.2584,-0.4454,-2.6527,2.6765,-1.6846,2
6.0159,-3.6864,-2.7373,-4.296,1.5151,-0.775,2
-0.8026,4.139,-5.3056,-7.5837,1.8632,1.3977,2
-3.4584,-6.7218,3.7933,-6.7628,-1.4346,0.6304,2
-1.924,-0.6382,-0.3547,-5.7898,-0.3471,-3.6337,2
3.1359,-2.9511,1.5767,-1.3029,-0.8166,-2.3382,2
-1.7946,0.8572,1.6556,-3.705,-2.089,-5.0355,3
0.4955,-6.6765,-3.94,-4.4543,-1.3901,-0.8351,2
-0.9409,1.4263,3.4439,1.2314,-5.0002,0.7168,3
1.8401,-3.0259,-5.404,-0.5296,-2.8137,-4.6253,2
0.4373,2.9224,0.1356,4.6318,-1.2434,3.7344,1
3.0501,-4.7683,-0.4628,1.7166,0.301,-4.5116,1
-0.6258,-0.063,6.3151,-2.3828,3.7877,0.7079,3
-3.329,0.3682,6.2039,0.1008,-2.9277,-2.9834,3
-1.1869,-0.2679,2.6874,-1.2697,-2.1953,2.1369,0
-0.9793,-0.457,1.2186,-3.0183,1.5763,4.9197,1
-2.5437,-1.4396,-2.7171,-5.8395,1.3957,1.8061,2
-2.9784,-3.113,3.8282,1.8427,0.238,-1.74,1
-1.5276,-7.7015,1.1114,-2.1499,-0.9911,-4.5373,2
-1.2084,0.7702,2.7458,0.1542,-2.9335,4.536,3
-0.4335,0.4094,1.3778,-5.9147,1.0709,2.4455,0
3.0538,-2.6223,-1.7183,-2.0724,-2.0488,-3.0661,2
-1.1612,0.7762,4.3252,3.9622,1.4607,-4.6003,1
0.6097,-2.0549,-1.2843,1.5456,3.2232,0.2616,1
-2.1948,1.2103,1.4589,-7.6892,8.1642,1.0799,0
-2.7758,-3.8532,-0.2906,-2.2869,-1.1308,2.2361,0
-2.8687,1.9618,2.7081,-3.7961,-5.4314,2.7279,0
-3.1797,6.3931,0.2922,-1.6817,1.0531,0.4732,0
-2.8933,-5.1887,0.0421,-4.1754,0.0833,1.6845,2
-1.8788,0.2893,1.7554,1.1195,-0.797,-3.4525,3
-2.1623,1.9144,2.038,-1.6593,-2.2398,0.7976,0
-3.9142,1.403,-3.71,-2.8981,1.7634,-0.5764,0
-0.0314,-2.5889,4.9039,-2.3306,-2.326,-5.7788,3
-5.1929,1.2432,-3.5458,0.6963,1.0818,-2.4823,2
0.8806,-3.7387,5.9931,-1.4861,-1.2067,-4.2542,3
2.7445,-1.957,3.3682,-2.251,-0.3577,-1.7335,2
-2.6425,-3.0643,1.5436,-1.0573,-1.6679,-0.5388,3
-2.9409,0.3037,1.6404,0.8419,0.5202,3.8483,0
2.0511,-0.7156,7.5343,-0.877,2.7797,-4.2962,3
-2.7161,1.9001,-6.4805,3.4122,-0.5167,-9.8717,1
-0.6075,-1.6239,0.8326,-6.2446,-1.3373,4.8372,0
0.2782,5.6235,2.0022,1.6863,4.6,-3.4203,1
-4.1209,1.4066,1.667,-0.1681,1.144,-0.0485,1
7.9248,-1.0487,-1.803,-7.2365,-3.3495,0.2042,2
-2.0851,-1.1804,-3.2147,-4.4224,-0.3935,3.2706,0
3.1924,-0.462,6.2745,-6.7569,-2.2998,-3.9216,3
0.0115,6.2695,-0.2707,-4.864,-2.1789,1.9675,1
2.0025,1.5424,-1.1336,-3.2585,-1.1933,-3.7002,3
4.0855,0.0801,4.6548,0.8144,-5.8972,-10.1479,3
-3.4382,0.6615,-3.1133,-1.4835,1.0281,3.9512,0
0.0305,-6.1292,3.3915,-4.7756,1.8376,2.5005,2
-3.0454,1.0657,3.0907,-0.1666,3.454,-0.6591,1
-2.3125,-1.7386,-0.8258,-8.6989,5.0166,-1.2576,2
-4.8121,1.1408,-5.0385,-1.2814,5.6906,3.0378,1
0.1076,-0.3337,-2.4128,1.8695,1.3742,-2.7712,1
3.8702,-2.0183,4.274,-0.3063,7.7361,-3.5862,3
1.6328,-1.4245,2.4234,-2.0503,-1.6383,-2.6613,2
-0.0148,1.5103,-1.4965,-0.1834,1.467,-1.2209,1
0.648,-7.9627,-1.8215,-1.4163,-0.7798,0.176,2
0.9754,0.5216,-1.3085,-1.4579,-1.6515,2.7405,1
-0.5439,-1.2286,2.6822,3.4431,-6.0403,4.1472,2
-0.1646,-5.1189,2.3492,-3.5881,-2.2303,3.3029,2
1.0372,1.2535,9.4017,1.1812,-0.7339,-3.1873,3
3.3906,-2.1499,4.6952,-7.8712,-5.2163,-2.2231,2
0.4736,-2.9913,-0.97,1.6173,0.9057,-2.0301,2
-1.125,-1.5026,-0.1662,-0.9176,-1.7844,2.4123,2
0.8288,-0.6199,4.8151,-1.8928,1.7934,-5.6178,3
1.6209,1.3584,1.6915,-7.1989,6.6241,-5.9524,1
0.3303,5.3745,-6.2856,-0.2975,4.9407,0.1895,1
2.5375,-1.9152,3.1401,0.7115,-1.9955,-1.3853,2
-5.9723,-1.3157,1.424,0.1134,0.9838,-0.8083,1
-1.8895,-1.798,-4.2491,-0.7594,0.9306,-3.6986,1
-1.8025,0.8049,2.228,-0.8262,-0.5685,1.1841,0
-0.51,4.6336,0.2521,-1.6676,0.0551,-7.9781,3
1.2854,-7.2541,3.4541,0.9812,-7.5922,-2.3246,2
2.7164,2.2429,3.5533,1.9364,3.9754,-4.3345,3
-4.3292,1.2811,-5.4793,-2.5185,2.3191,5.3175,2
0.4161,-0.9996,2.1506,-0.1995,-0.2629,-3.0222,1
1.4163,-0.7906,8.6676,4.2602,-0.9401,-5.1067,3
-0.441,-0.141,1.9626,0.1657,-3.3667,1.6526,1
-5.5534,4.763,-2.6616,-3.8587,3.1277,-0.5963,0
-1.2328,1.4504,0.877,1.2054,0.1804,-2.8328,0
-1.0993,-4.7694,2.1486,-3.6641,-5.0829,-3.6171,2
-0.6577,-0.4304,-1.0089,-5.1198,-2.4302,1.3734,0
-3.0866,0.3017,2.767,-0.0027,-2.8007,-1.7234,3
-3.6402,0.0531,2.5546,-7.3634,-2.8948,6.1395,0
1.8342,-1.6932,4.0016,-0.1769,-0.1353,0.13,1
-1.0676,-3.806,-3.4197,-0.2051,1.8964,-2.5393,2
-3.5748,-4.1972,-2.426,1.9202,-2.5484,4.6591,0
2.6595,-0.2009,6.7113,-1.4302,-2.3808,-3.8535,3
-2.2377,8.0323,0.4229,-3.1431,-0.256,1.1535,0
-3.9012,-0.0492,-0.9919,-1.1548,-3.3471,4.9657,0
-0.7878,0.908,1.0031,-6.3066,0.4238,0.9807,0
6.0257,3.2226,4.1407,-2.1682,-3.3798,-4.4411,3
-2.711,2.6593,-3.7697,-2.805,1.546,2.3999,1
-8.5734,0.6068,-1.8635,-1.3515,2.4603,-3.5272,1
-3.3272,-0.0603,-0.9156,1.0747,4.5113,5.2274,0
1.5812,-4.5959,1.7639,-4.9937,0.5991,-3.4547,3
2.3284,-0.7737,4.3236,0.3523,-0.3296,2.1322,2
-2.3542,3.8921,7.8819,-0.8469,-0.0535,-3.555,3
2.286,-2.5209,0.7831,-1.1473,2.8176,-1.8298,3
2.3306,-0.517,3.2926,3.5885,-2.8688,-5.769,3
-3.7425,-0.885,5.1438,-2.5256,-4.3338,-3.9385,3
1.8063,0.825,-3.3772,-2.5884,0.3036,-0.2273,1
-3.0689,4.8525,-1.2435,5.7341,0.1496,1.4812,1
-1.9208,2.3872,-4.2995,-1.8113,4.2258,4.3232,0
-1.0164,-1.565,3.0692,-1.3911,0.4132,-2.7803,3
2.4413,-0.7471,1.3161,-2.4402,-3.5288,2.2097,2
-0.6521,-3.6827,0.7491,-2.5015,-4.1694,-2.2559,3
0.9018,-1.4026,-2.3247,1.6289,7.1963,-2.0056,1
-3.4718,0.6218,-0.3265,-1.6339,2.9415,3.6744,0
1.144,0.4611,-0.8258,-3.3927,1.174,3.0804,0
-4.662,-2.1104,1.6298,1.9224,-2.9521,-8.069,3
2.1083,0.3289,1.2173,-1.6273,-3.6576,-5.5482,3
-1.2232,0.6816,0.5601,3.207,5.9773,-0.1883,1
-1.8295,-2.5387,5.472,0.0028,1.7273,4.5141,0
-4.9306,-5.2965,0.8548,-1.4021,1.3527,3.1898,0
1.5031,-2.6107,-1.7351,-1.4517,7.539,-2.2375,2
6.6694,0.2889,6.6688,-3.8467,1.0005,-1.6791,3
-1.7121,4.4117,-0.5268,-5.1008,1.8769,-1.2674,1
-0.145,3.0595,-0.6422,-1.9788,-0.4973,-1.4253,0
0.2367,3.5143,-3.7591,-3.6141,10.5201,2.4316,1
-2.8547,-1.2173,2.0961,-5.329,-1.4531,-7.2503,3
-0.8744,0.659,-5.3316,-1.827,5.8766,-6.1174,1
2.791,-2.6025,-1.8985,-5.3439,-0.6292,-1.6915,2
3.789,-5.0426,4.825,-1.6095,1.5403,-3.3749,2
1.7824,0.4877,1.6174,-3.7643,-2.7281,0.6108,2
-0.6733,-3.0428,1.1299,-5.2056,2.599,0.2261,2
-3.4019,0.539,-0.2501,-3.4282,-1.6859,-1.3699,0
-1.2552,4.6284,1.6552,0.7446,3.2814,0.1787,1
1.3578,-5.627,-0.4808,-4.5077,-6.0312,2.2974,2
-7.6744,0.1949,-1.374,-2.618,0.0225,1.6321,0
-3.1303,-2.1319,1.2211,0.108,-2.2005,-2.5569,3
-1.511,1.8236,0.7797,-1.2038,-1.8322,2.3907,0
-1.1504,2.0023,-2.3625,-5.5944,-0.6954,0.7756,0
0.4805,-4.0441,-5.4522,-4.4686,-3.7045,-5.4496,2
4.4679,-2.1373,1.0752,-1.2967,-1.5584,-1.6372,2
0.0977,-1.1596,5.4372,-1.6403,-3.6436,-0.6745,2
2.0475,-7.9695,4.1248,-4.6692,-0.8345,-0.8871,2
3.3507,-0.9975,-1.6586,-5.0597,-3.3105,-3.0228,2
-1.2196,-2.3712,-0.4204,1.1265,1.8826,-3.0341,1
-3.2289,-0.9614,-2.1337,-2.3198,1.3344,0.1495,0
-2.169,-0.5386,1.5942,-4.2612,-6.3095,0.0095,2
-2.3553,2.617,0.0938,-4.4724,-1.4623,4.7254,0
-8.5406,-4.6372,5.7318,-1.1397,0.6474,0.6527,0
2.091,9.2542,1.7412,-3.0701,1.2776,1.5501,0
2.3219,-5.8352,3.003,-0.8411,-6.3001,-5.071,3
1.2148,-2.4652,-3.0996,-5.4496,3.9958,-5.0123,3
7.927,-2.7091,-2.727,-7.6305,-0.5033,-4.8774,0
1.5353,-2.131,5.2494,0.1793,-2.7213,-3.5977,3
5.7412,-8.1254,-0.2146,-1.2408,-1.8396,1.6522,2
2.2559,-0.4214,-3.2147,0.3232,-0.6724,-4.8075,3
-1.0522,0.2296,-2.3858,-7.2333,-0.4412,-3.0127,2
2.9045,3.4893,7.7495,-2.7185,-0.1171,-4.9667,3
-5.1935,-3.1615,-3.4673,-2.6452,-1.3503,-3.8224,2
-0.9858,-1.7655,-0.7631,-2.0521,-5.6796,-1.4823,3
2.3168,-0.2914,0.6417,3.5169,-4.9241,-4.6449,3
